date,price,market_cap,total_volume
2025-04-03,589.8692678191657,86046492690.24649,1345311302.234874
2025-04-04,592.4642522121785,86580201225.941,1425802222.9961252
2025-04-05,597.7592047746326,87234618486.61526,757406570.5501016
2025-04-06,594.0888077893536,86605127909.8959,352847322.8179597
2025-04-07,554.4379559214581,81006289896.18011,768924462.5165749
2025-04-08,554.1601019762941,81084351069.20807,2333452106.558698
2025-04-09,553.3962669418149,80712379865.58907,932386850.4083754
2025-04-10,582.2597810033054,84960740244.96309,1253107793.6282017
2025-04-11,577.2921769307156,84164602180.58417,1043288449.4822325
2025-04-12,586.1297244063287,85506066263.66911,590735620.7426767
2025-04-13,596.9496743252538,87089917417.03128,481290566.3951808
2025-04-14,583.6441112439634,85134836117.92719,492926645.23925036
2025-04-15,584.5130373558429,85271616957.73573,530197263.3245282
2025-04-16,579.7117342988385,84605501761.13997,431419209.1282797
2025-04-17,582.9884895445316,85049370657.6528,590793445.4085172
2025-04-18,590.1449424870344,86081949800.71457,523349165.51611936
2025-04-19,591.7558249048697,86330575658.80789,560183796.0745611
2025-04-20,592.1191922418601,86381923216.81198,359734262.96070373
2025-04-21,592.9015532596577,86496970287.17703,427574407.8731377
2025-04-22,596.742721454172,87021203902.98009,608725679.9225554
2025-04-23,617.6497009116878,90107417553.42468,924934985.74546
2025-04-24,606.1742820090113,88439293572.85298,1089223877.3345106
2025-04-25,602.1970676660677,87859769311.30173,775858994.180891
2025-04-26,600.1913883958081,87558071175.70674,941984394.0665632
2025-04-27,607.8085377229048,88667686776.55707,632964213.2153282
2025-04-28,603.5371460135477,88050307610.3246,548378967.0336518
2025-04-29,606.1285517158251,88463722939.12578,532276423.2081352
2025-04-30,600.5889575399475,87546780933.0503,779335060.0841132
2025-05-01,599.6302002732988,87499897859.30899,717769059.8961756
2025-05-02,599.5796914410877,87470023825.68498,586779850.2435153
2025-05-03,601.3244678537958,87726526469.18716,609320858.6024743
2025-05-04,599.2468842902798,87420518611.57309,383958586.52879804
2025-05-05,585.8899216562841,85450932663.94621,541509182.9932485
2025-05-06,597.9661578698278,87237859436.31647,712215748.698297
2025-05-07,603.0175211984405,87972764326.53542,821085162.8042526
2025-05-08,603.144369158166,87977963458.44826,717897444.1413444
2025-05-09,628.2798237375861,91592064513.423,1315286906.535402
2025-05-10,666.6606824091106,97261112461.87195,1717143713.0552378
2025-05-11,662.3379085253329,96607586360.37282,1549618220.9985394
2025-05-12,650.8664613901699,94954778272.58717,1186159482.5022006
2025-05-13,660.9533536861077,96431520974.64899,1968342045.487355
2025-05-14,666.2402578411695,97186035699.10747,1513422041.332075
2025-05-15,651.6490150180347,95059799661.72646,1223304236.5479276
2025-05-16,651.1362648113163,94940045438.48773,1206761924.2527664
2025-05-17,647.3412018782846,94455033828.49246,900231018.9448881
2025-05-18,639.5979769763185,93330577215.08232,679492837.9963502
2025-05-19,649.3806686821907,94612727897.71045,835970956.2085127
2025-05-20,651.0389804540937,94981431402.74107,825481514.59589
2025-05-21,650.951301036078,94965618935.81247,763647929.5303316
2025-05-22,674.7138326551593,98432365398.04092,1565136776.7436197
2025-05-23,686.0302393255067,100085321215.1117,1382711893.5086522
2025-05-24,655.3681110510369,95613306965.6267,1217926335.781693
2025-05-25,667.9647953294073,97476274852.89873,693430871.7905037
2025-05-26,670.0121393931087,97751564279.60323,768619050.9190482
2025-05-27,673.7837605333261,98296679430.87682,666132639.4545316
2025-05-28,687.4363026293119,100298731784.84161,1078653384.123821
2025-05-29,687.631059296252,100335504950.89148,824780509.8660014
2025-05-30,675.4110812815895,98510865071.53929,995474417.0429969
2025-05-31,656.2031380761879,95726822897.51685,923659967.2299035
2025-06-01,658.5726942750157,96080182534.47751,589938636.7962121
2025-06-02,661.3452261434389,96509769841.11876,513744446.15491945
2025-06-03,666.0561104906627,97164288190.66109,550346321.1131796
2025-06-04,661.17332497159,96448470573.61153,717080413.430261
2025-06-05,663.70338541173,96818655325.17992,585654885.1918986
2025-06-06,634.1479715861758,92528733228.30528,1050942219.4544812
2025-06-07,643.7566841456504,93918845142.08775,828491539.5454317
2025-06-08,650.7937997932994,94946550697.756,464282809.21614456
2025-06-09,652.274428548494,95162483374.16092,277471527.06296444
2025-06-10,666.3374143222443,97228659760.41823,720838499.864964
2025-06-11,673.4760595844963,98246414096.53857,915030301.0453427
2025-06-12,667.7388930109494,97396778654.55505,926482996.0464325
2025-06-13,656.4804964003403,95779026195.60716,833602957.1016513
2025-06-14,654.9095462616511,95536361449.31184,1091022440.7624466
2025-06-15,645.8086677048335,94233719227.42334,465113546.69991523
2025-06-16,648.2042600997396,94569766054.11093,342983199.2537816
2025-06-17,651.4813571171453,95211381338.87088,677081516.7980691
2025-06-18,648.799470473488,94651882459.78012,919084069.2175109
2025-06-19,643.7728727892951,93914603189.19572,805534251.3963257
2025-06-20,644.3626647131019,94038287566.09367,530108876.6028053
