date,price,market_cap,total_volume,source
2025-04-06,2157.4429985488155,7742863371.530391,13576214.66894452,coingecko
2025-04-07,1887.2303074405174,6726327967.805233,29585989.247348938,coingecko
2025-04-08,1865.3601605121496,6686533348.449671,117854030.7876927,coingecko
2025-04-09,1761.0421303697822,6285800961.89233,44601520.76643056,coingecko
2025-04-10,1987.5746452259948,7080012936.326895,55319511.072397634,coingecko
2025-04-11,1818.408593466584,6521624642.253119,24639157.897211928,coingecko
2025-04-12,1877.074161408181,6720499854.035628,25486494.23212688,coingecko
2025-04-13,1973.7205434173427,7032725594.621584,14818725.685196215,coingecko
2025-04-14,1905.1576979097676,6774172108.828485,14102336.397807697,coingecko
2025-04-15,1941.9283010790118,6889632485.562067,20398843.426761594,coingecko
2025-04-16,1910.6630397862505,6795138851.326252,21695159.115414944,coingecko
2025-04-17,1894.0998965756633,6747447716.080059,52667866.261557646,coingecko
2025-04-18,1899.409226227268,6776921289.627039,15903908.569491917,coingecko
2025-04-19,1906.56546436272,6797054964.196207,16277758.92657139,coingecko
2025-04-20,1939.8183208435269,6924687356.395449,13644550.802485256,coingecko
2025-04-21,1899.786553500901,6786217056.53084,12623661.992498202,coingecko
2025-04-22,1892.919674726961,6746808152.133786,15928736.715360153,coingecko
2025-04-23,2110.158331174251,7513063250.302944,29607740.082695186,coingecko
2025-04-24,2159.211701362817,7667057551.942527,55050359.52870031,coingecko
2025-04-25,2122.6175880516967,7527654244.380208,3952737.6215708465,coingecko
2025-04-26,2149.368662033195,7629586418.598835,13429291.183505116,coingecko
2025-04-27,2182.484989782466,7728165980.285725,22415558.39402354,coingecko
2025-04-28,2152.715847896308,7614984611.091268,29039206.15578228,coingecko
2025-04-29,2159.418353795011,7591632101.752279,24291495.653001126,coingecko
2025-04-30,2154.1193442531794,7569560034.363568,20605131.400144417,coingecko
2025-05-01,2153.41802049333,7556360356.304422,28379846.479723167,coingecko
2025-05-02,2205.624669275751,7671257045.09036,20076514.277284812,coingecko
2025-05-03,2206.5130180606357,7649619021.282727,17540292.853833996,coingecko
2025-05-04,2202.6161136932305,7635300108.315396,11845580.23665267,coingecko
2025-05-05,2170.7985195424894,7522784958.730873,11901157.779262219,coingecko
2025-05-06,2193.7279163815438,7602464692.313902,18877489.77221251,coingecko
2025-05-07,2177.0465170823722,7550865591.991007,22823961.724105902,coingecko
2025-05-08,2175.2485098640836,7529988480.059419,16261536.877143042,coingecko
2025-05-09,2626.5325768675034,9061280633.002604,66557205.04782374,coingecko
2025-05-10,2812.414686396233,9696076190.444937,65864702.109546386,coingecko
2025-05-11,3097.0876540826694,10684370410.256254,55045246.94340705,coingecko
2025-05-12,3016.1324479969,10408657422.316868,94450949.89778626,coingecko
2025-05-13,2996.619939838925,10426744073.372688,39192817.05687438,coingecko
2025-05-14,3222.3122563462834,11224515054.224592,67571350.21197805,coingecko
2025-05-15,3123.0529733086637,10848168155.574465,31469109.692768916,coingecko
2025-05-16,3048.999697968171,10584071997.89438,60404736.53964552,coingecko
2025-05-17,3058.40026014248,10634194441.981855,27941945.98208927,coingecko
2025-05-18,2972.366243432641,10339037124.616144,11131185.707279569,coingecko
2025-05-19,2950.584757855359,10240099356.268612,30170145.347826723,coingecko
2025-05-20,3036.9770333864035,10549529967.438871,34771655.72466316,coingecko
2025-05-21,3035.694233403156,10526660272.532515,22039472.37848726,coingecko
2025-05-22,3077.7767596489093,10697941410.118063,30964754.992553838,coingecko
2025-05-23,3182.105627976306,10987586387.712189,9321408.275330853,coingecko
2025-05-24,3038.7893247445913,10596249851.920795,26420880.713595163,coingecko
2025-05-25,3043.529024385439,10629940532.404007,18069902.3438358,coingecko
2025-05-26,3058.640734742087,10690237501.180302,9902492.894332515,coingecko
2025-05-27,3083.8543575168023,10793012639.31954,9890661.097889228,coingecko
2025-05-28,3198.9988961753565,11266015542.923607,17355146.350154936,coingecko
2025-05-29,3219.2434601125456,11274545822.999657,20635342.560982455,coingecko
2025-05-30,3168.018406081407,11176688382.097954,30242888.019712973,coingecko
2025-05-31,3031.6142339036287,10720454743.64721,13316954.03137186,coingecko
2025-06-01,3050.479463465255,10789029041.881649,14460858.039488953,coingecko
2025-06-02,3059.282696587323,10823459627.581354,13823323.082952904,coingecko
2025-06-03,3140.113598219517,11130311999.843245,15736420.756183857,coingecko
2025-06-04,3126.0520722936553,11123044299.131666,18405984.646427266,coingecko
2025-06-05,3137.4890309846346,11177057796.370665,24372777.585683838,coingecko
2025-06-06,2922.4653317923635,10400189357.657686,13884562.179692453,coingecko
2025-06-07,2986.7885610488306,10580567227.652138,9800409.57403556,coingecko
2025-06-08,3043.227984883623,10817034537.31061,17393228.10107955,coingecko
2025-06-09,3020.9197859471597,10759998462.8565,3712238.233884555,coingecko
2025-06-10,3235.6230401051334,11609279079.255669,5568946.548922676,coingecko
2025-06-11,3388.1090887577234,12161148051.96189,18627515.393195976,coingecko
2025-06-12,3344.0058436335376,12011745374.009485,18044300.865933813,coingecko
2025-06-13,3198.0852064241562,11514222952.874952,14747048.044943426,coingecko
2025-06-14,3108.9659367491627,11181775834.977724,13345029.053378459,coingecko
2025-06-15,3056.062504165805,11007510162.300282,19391845.09216311,coingecko
2025-06-16,3072.2014861145117,11071470002.320074,19395610.005364273,coingecko
2025-06-17,3091.535262734795,11192512939.397245,14175612.459034663,coingecko
2025-06-18,3025.1645505510605,10933638980.898664,9175003.846360406,coingecko
2025-06-19,3036.8258333588205,10982064826.78131,29672640.758677058,coingecko
2025-06-20,3044.1064663782226,10999143888.054047,12085139.090343371,coingecko
2025-06-21,2904.512202796983,10492439424.205397,10760278.737152625,coingecko
2025-06-22,2738.0817687304307,9666068178.398132,9718671.56462968,coingecko
2025-06-23,2686.870846253242,9527841319.000349,29517426.20522324,coingecko
2025-06-24,2922.163491498444,10388046460.290207,15917146.92564918,coingecko
2025-06-25,2955.854377067005,10496202335.330328,22454102.81064824,coingecko
2025-06-26,2913.3364803099234,10336071080.522268,11471094.935580684,coingecko
2025-06-27,2905.1297646660596,9883845246.942759,14897493.501555536,coingecko
2025-06-28,2923.1964342142123,9910806421.536524,17499355.263970558,coingecko
2025-06-29,2941.0663126639115,9992707959.293201,7436409.872700894,coingecko
2025-06-30,3020.8006321600074,10255508742.879547,13965041.312079104,coingecko
2025-07-01,3003.7519999517813,10191707927.862633,10542652.1250927,coingecko
2025-07-02,2897.7567639918266,9856947122.92133,13954730.295060907,coingecko
2025-07-03,3113.6734484401004,10594997844.310831,21408868.268942382,coingecko
2025-07-04,3125.886254200322,10632940250.68525,13483957.446786677,coingecko
2025-07-05,3026.662510117289,10229162747.978148,9530965.995807817,coingecko
